"grappe","menage","vague","s08aq00","s08aq01","s08aq02","s08aq03","s08aq04","s08aq05","s08aq06","s08aq07","s08aq07a","s08aq08","s08aq08a"
351,11,2,1,1,1,1,2,1,2,1,2,2,
351,13,2,1,1,2,1,2,1,2,2,,2,
352,1,2,1,99,99,98,99,99,2,2,,2,
352,2,2,1,2,2,2,2,2,2,2,,2,
352,3,2,1,2,2,2,2,2,2,2,,2,
352,4,2,1,2,2,2,2,2,2,2,,2,
352,5,2,1,2,2,2,2,2,2,2,,2,
352,6,2,1,1,1,98,2,2,2,2,,2,
352,7,2,1,2,2,2,2,2,2,2,,2,
352,8,2,10,2,1,1,2,2,2,2,,2,
352,9,2,1,2,1,1,2,2,2,2,,2,
352,10,2,1,1,1,1,2,2,2,2,,2,
352,11,2,8,2,2,2,2,2,2,2,,2,
352,12,2,1,99,99,99,1,1,2,2,,2,
353,1,1,5,1,1,1,2,2,2,2,,2,
353,2,1,1,1,1,1,1,2,2,2,,2,
353,3,1,1,1,1,1,2,2,2,2,,2,
353,4,1,1,1,1,1,2,1,2,2,,2,
353,5,1,13,1,2,2,2,2,2,2,,2,
353,6,1,2,1,1,2,2,2,2,2,,2,
353,7,1,1,1,1,1,1,1,2,2,,2,
353,8,1,1,2,2,2,2,2,2,2,,2,
353,9,1,1,1,1,1,2,1,2,2,,2,
353,10,1,4,1,1,1,2,1,2,2,,2,
353,11,1,1,1,1,1,2,1,2,2,,2,
353,12,1,1,1,1,1,1,1,1,2,,2,
354,2,2,12,2,2,98,2,2,2,2,,2,
354,3,2,1,2,2,1,2,2,2,2,,2,
354,6,2,1,1,1,1,2,2,2,2,,2,
354,7,2,1,2,2,2,2,2,2,2,,2,
354,8,2,1,1,1,1,2,2,2,2,,2,
354,9,2,1,98,98,2,2,2,2,2,,2,
354,10,2,1,2,2,2,2,2,2,2,,2,
354,11,2,1,2,2,98,98,98,2,98,,2,
354,12,2,1,2,2,2,2,2,2,2,,2,
354,13,2,1,98,98,1,2,2,2,2,,2,
354,14,2,1,2,1,1,2,2,2,2,,2,
354,15,2,2,2,2,1,2,1,2,2,,2,
355,1,1,1,1,1,1,2,1,1,1,1,2,
355,2,1,1,1,2,2,2,2,2,2,,2,
355,3,1,6,1,1,2,1,1,1,2,,2,
355,4,1,1,1,1,1,1,1,1,2,,2,
355,5,1,1,2,2,2,2,2,2,2,,2,
355,6,1,1,1,2,1,1,1,1,1,1,2,
355,7,1,1,2,2,2,2,2,2,2,,2,
355,8,1,1,1,1,1,2,1,1,2,,2,
355,9,1,1,2,2,2,2,2,2,2,,2,
355,11,1,5,2,2,2,2,2,2,2,,2,
355,12,1,1,1,1,1,1,1,1,1,3,2,
355,13,1,6,1,1,2,2,1,1,1,2,2,
356,1,2,1,2,2,2,2,2,2,2,,2,
356,3,2,1,2,2,2,2,2,2,2,,2,
356,4,2,1,1,1,1,2,2,2,2,,2,
356,5,2,1,1,98,98,2,2,2,2,,2,
356,6,2,1,2,98,98,2,2,2,2,,2,
356,7,2,1,1,1,1,2,2,2,2,,2,
356,8,2,1,2,2,2,2,2,2,2,,2,
356,9,2,2,2,2,2,2,2,2,2,,2,
356,10,2,2,2,2,2,2,2,2,2,,2,
356,11,2,8,2,2,2,2,2,2,2,,2,
356,12,2,1,1,1,1,2,2,2,2,,2,
356,13,2,1,1,1,1,2,2,2,2,,2,
357,1,1,1,2,2,2,2,2,2,2,,2,
357,2,1,2,1,1,1,2,2,2,2,,2,
357,3,1,2,2,2,2,2,2,2,2,,2,
357,4,1,1,1,1,1,1,1,1,1,1,2,
357,5,1,2,1,1,1,1,1,1,1,3,1,3
357,6,1,1,1,1,1,2,1,1,2,,2,
357,7,1,1,1,1,1,2,1,1,2,,2,
357,8,1,1,1,1,1,2,2,2,2,,2,
357,9,1,8,2,1,1,2,1,1,1,2,2,
357,10,1,1,2,2,2,2,2,2,2,,2,
357,11,1,1,2,1,1,2,2,2,2,,2,
357,12,1,4,1,1,1,2,2,2,2,,2,
358,1,1,1,1,1,1,1,1,1,1,1,2,
358,2,1,1,1,1,1,1,1,2,2,,2,
358,3,1,9,1,1,1,2,1,2,2,,2,
358,4,1,1,1,1,1,2,2,2,2,,2,
358,5,1,1,1,1,1,1,1,1,2,,2,
358,6,1,2,1,1,1,2,1,1,2,,2,
358,7,1,1,1,1,1,2,1,1,2,,2,
358,8,1,1,1,1,1,2,1,2,2,,2,
358,9,1,1,2,2,2,2,2,2,2,,2,
358,10,1,1,1,1,1,2,2,2,2,,2,
358,11,1,2,1,1,1,1,1,1,2,,2,
358,12,1,1,1,1,1,1,1,1,1,1,2,
359,1,2,1,1,1,1,98,2,2,2,,2,
359,2,2,13,2,2,2,2,2,2,2,,2,
359,3,2,1,2,1,1,2,1,2,2,,2,
359,4,2,6,2,2,2,2,2,2,2,,2,
359,5,2,1,2,2,98,2,2,2,2,,2,
359,6,2,1,1,1,1,2,2,2,2,,2,
359,7,2,1,1,1,1,2,2,2,2,,2,
359,8,2,1,1,1,1,2,2,2,2,,2,
359,9,2,3,1,1,1,2,2,2,2,,2,
359,11,2,1,1,1,1,2,2,2,2,,2,
359,12,2,8,2,2,1,2,1,2,2,,2,
359,13,2,2,2,2,2,2,2,2,2,,2,
360,1,1,1,1,1,1,1,1,1,2,,2,
360,2,1,1,1,1,1,1,1,2,2,,2,
360,3,1,2,1,1,1,2,2,2,2,,2,
360,4,1,1,1,1,1,1,1,1,2,,2,
360,5,1,1,1,1,1,2,1,2,2,,2,
360,6,1,1,1,1,1,1,1,1,1,2,2,
360,7,1,1,1,1,1,1,1,1,1,1,2,
360,9,1,1,1,1,1,2,1,2,2,,2,
360,10,1,1,1,1,1,2,2,2,2,,2,
360,11,1,2,1,1,1,1,1,1,2,,2,
360,12,1,1,1,1,1,1,1,1,1,2,2,
360,13,1,1,1,1,1,2,1,2,2,,2,
361,1,2,1,2,98,98,99,2,2,2,,2,
361,2,2,1,1,1,1,1,1,1,2,,2,
361,3,2,1,1,1,1,2,2,2,2,,2,
361,4,2,1,2,2,2,2,2,2,2,,2,
361,5,2,1,1,1,1,2,1,2,2,,2,
361,6,2,1,2,2,2,2,2,2,2,,2,
361,7,2,1,1,1,1,2,2,1,2,,2,
361,8,2,1,2,2,2,2,2,2,2,,2,
361,9,2,1,1,1,1,2,2,2,2,,2,
361,10,2,2,2,1,1,2,2,2,2,,2,
361,12,2,1,1,1,1,2,2,2,2,,2,
361,13,2,1,98,99,99,99,98,2,2,,2,
362,1,1,1,1,1,1,1,1,1,1,2,1,2
362,2,1,1,1,1,1,1,1,1,2,,2,
362,3,1,1,2,2,2,2,2,2,2,,2,
362,5,1,2,2,2,2,2,2,2,2,,2,
362,6,1,4,2,1,1,2,2,2,2,,2,
362,7,1,6,1,1,1,1,1,1,1,2,1,2
362,8,1,2,2,2,2,2,2,2,2,,2,
362,9,1,2,2,1,1,1,1,1,2,,2,
362,10,1,1,2,2,2,2,2,2,2,,2,
362,11,1,3,1,1,1,1,2,2,2,,1,3
362,12,1,1,1,1,1,1,1,1,1,2,1,2
362,13,1,1,2,2,2,2,2,2,2,,2,
363,1,2,1,98,98,2,2,2,2,2,,2,
363,2,2,1,99,1,1,2,2,98,2,,2,
363,3,2,1,2,2,2,2,2,2,2,,2,
363,4,2,2,2,2,1,2,1,2,2,,2,
363,5,2,1,98,98,1,2,2,2,2,,2,
363,6,2,1,1,1,1,2,2,2,2,,2,
363,7,2,1,2,1,1,2,2,2,2,,2,
363,8,2,1,2,2,2,2,2,2,2,,2,
363,9,2,32,1,1,1,2,1,2,2,,2,
363,10,2,2,2,1,1,2,1,2,2,,2,
363,11,2,1,1,1,1,2,2,2,2,,2,
363,12,2,1,1,1,1,1,1,1,1,1,2,
364,1,1,3,1,1,1,2,1,2,1,1,2,
364,2,1,9,2,2,2,2,2,2,2,,2,
364,3,1,10,2,2,1,2,2,2,2,,2,
364,4,1,1,1,1,1,1,1,1,1,3,2,
364,5,1,1,2,2,2,2,2,2,2,,2,
364,6,1,1,1,1,1,1,1,1,1,3,1,3
364,7,1,1,1,1,1,1,1,1,1,2,1,2
364,8,1,1,1,1,1,1,1,1,2,,2,
364,9,1,1,1,1,1,1,1,1,1,3,2,
364,10,1,2,1,1,1,1,1,2,2,,2,
364,11,1,1,2,2,2,2,2,2,2,,2,
364,12,1,1,1,1,1,2,2,2,2,,2,
365,1,2,1,1,1,1,2,2,2,2,,2,
365,2,2,2,2,2,2,2,2,2,2,,2,
365,3,2,1,1,1,1,1,1,1,1,2,2,
365,4,2,1,1,1,1,2,2,2,2,,2,
365,5,2,1,2,2,2,2,2,2,2,,2,
365,6,2,1,1,1,1,2,2,2,2,,2,
365,7,2,9,1,1,1,1,1,1,2,,2,
365,8,2,1,1,1,1,2,2,2,2,,2,
365,9,2,1,1,1,1,2,1,2,2,,2,
365,10,2,3,2,2,2,2,2,2,2,,2,
365,11,2,1,2,2,2,2,2,2,2,,2,
365,12,2,1,2,2,2,2,2,2,2,,2,
366,1,1,7,2,2,2,2,2,2,2,,2,
366,2,1,1,2,2,2,1,2,1,2,,2,
366,3,1,2,2,2,2,2,2,2,2,,2,
366,4,1,2,2,2,2,2,2,2,2,,2,
366,5,1,6,2,2,2,2,2,2,2,,2,
366,6,1,4,2,2,2,2,2,2,2,,2,
366,7,1,13,2,2,2,2,1,2,2,,2,
366,8,1,1,2,2,2,2,2,2,2,,2,
366,9,1,7,2,1,2,2,2,2,2,,2,
366,10,1,1,2,2,2,2,2,2,2,,2,
366,11,1,2,2,2,2,2,2,2,2,,2,
366,12,1,2,2,2,2,2,2,2,2,,2,
367,1,2,6,2,2,2,2,2,2,2,,2,
367,2,2,1,1,2,2,2,2,2,2,,2,
367,3,2,16,1,1,1,2,2,2,2,,2,
367,4,2,3,1,1,1,1,1,2,2,,2,
367,5,2,1,1,2,2,1,1,1,1,3,2,
367,6,2,2,2,2,2,2,2,2,2,,2,
367,7,2,2,2,2,2,2,2,2,2,,2,
367,8,2,2,1,1,1,1,1,2,2,,2,
367,9,2,1,2,2,2,2,2,2,2,,2,
367,10,2,2,1,1,2,2,2,2,2,,2,
367,11,2,1,2,2,2,2,2,2,2,,2,
367,12,2,6,2,2,2,2,2,2,2,,2,
368,1,1,6,1,2,2,2,2,2,2,,2,
368,3,1,1,2,2,2,2,2,2,2,,2,
368,4,1,2,1,1,1,2,2,1,2,,2,
368,5,1,1,2,2,2,2,2,2,2,,2,
368,6,1,1,2,2,2,2,2,2,2,,2,
368,7,1,1,2,2,2,2,2,2,2,,2,
368,8,1,2,2,1,2,2,2,2,2,,2,
368,9,1,1,2,2,2,2,2,2,2,,2,
368,10,1,1,2,2,2,2,2,2,2,,2,
368,11,1,2,2,2,2,2,2,2,2,,2,
368,13,1,2,2,2,2,2,2,2,2,,2,
368,14,1,7,2,2,2,2,2,2,2,,2,
369,1,2,1,2,2,2,2,2,2,2,,2,
369,2,2,1,1,1,1,1,1,1,1,2,2,
369,3,2,1,1,1,1,2,2,2,2,,2,
369,4,2,1,1,1,1,2,2,2,2,,2,
369,5,2,5,1,1,1,2,1,2,2,,2,
369,6,2,1,2,2,2,2,2,2,2,,2,
369,7,2,1,2,2,2,2,2,2,2,,2,
369,8,2,1,1,2,2,2,2,2,2,,2,
369,9,2,4,1,1,1,2,2,2,2,,2,
369,10,2,8,2,2,2,2,2,2,2,,2,
369,11,2,8,2,2,2,2,2,2,2,,2,
369,12,2,1,1,1,2,1,1,1,2,,2,
370,1,1,2,2,2,2,2,2,2,2,,2,
370,2,1,1,2,2,2,2,2,2,2,,2,
370,3,1,1,1,1,1,1,1,1,1,2,2,
370,4,1,6,2,2,2,2,1,2,2,,2,
370,5,1,3,2,2,2,2,2,2,2,,2,
370,7,1,10,2,2,2,2,2,2,2,,2,
370,8,1,8,2,2,2,2,2,2,2,,2,
370,9,1,1,1,2,1,1,1,1,2,,2,
370,10,1,8,2,2,2,2,2,2,2,,2,
370,11,1,1,2,2,2,2,2,2,2,,2,
370,12,1,3,2,2,2,2,2,2,2,,2,
370,13,1,1,2,2,2,2,2,2,2,,2,
371,1,2,1,1,1,1,2,2,2,2,,2,
371,2,2,1,2,2,2,2,2,2,2,,2,
371,3,2,1,1,1,1,2,1,1,2,,2,
371,4,2,1,2,1,1,2,2,2,2,,2,
371,5,2,1,1,2,2,2,2,2,2,,2,
371,6,2,2,2,2,2,2,2,2,2,,2,
371,7,2,5,2,2,2,2,2,2,2,,2,
371,8,2,1,2,2,2,2,2,2,2,,2,
371,9,2,1,2,2,2,2,2,2,2,,2,
371,12,2,1,1,1,1,2,2,2,2,,2,
371,13,2,3,1,2,2,2,2,2,2,,2,
371,14,2,2,1,1,1,2,2,2,2,,2,
372,1,1,6,2,2,2,2,2,2,2,,2,
372,2,1,1,2,2,2,2,2,2,2,,2,
372,4,1,3,2,1,1,2,2,2,2,,2,
372,5,1,2,2,2,2,2,2,2,2,,2,
372,6,1,1,2,2,1,2,2,2,2,,2,
372,7,1,3,2,2,2,2,2,2,2,,2,
372,8,1,1,2,2,2,2,2,2,2,,2,
372,9,1,1,2,2,2,2,2,2,2,,2,
372,12,1,2,1,2,1,2,1,2,2,,2,
372,13,1,1,2,2,2,2,2,2,2,,2,
372,14,1,1,2,2,2,2,2,2,2,,2,
372,15,1,2,2,2,2,2,2,2,2,,2,
373,1,2,21,1,1,1,1,1,1,1,2,2,
373,2,2,1,1,1,1,2,2,2,2,,2,
373,3,2,2,98,98,98,98,98,98,98,,98,
373,4,2,1,1,1,1,1,1,1,2,,2,
373,5,2,14,2,2,2,2,2,2,2,,2,
373,6,2,1,1,1,1,2,1,1,2,,2,
373,7,2,2,2,2,2,2,2,2,2,,2,
373,8,2,1,1,2,1,2,1,2,2,,2,
373,9,2,2,1,1,1,2,2,2,2,,2,
373,10,2,2,1,1,1,2,1,2,2,,2,
373,11,2,4,2,2,2,2,2,2,2,,2,
373,12,2,4,1,1,1,2,1,2,2,,2,
374,1,1,1,1,1,1,1,1,2,2,,2,
374,2,1,1,2,2,2,2,2,2,2,,2,
374,4,1,2,2,2,2,2,2,2,2,,2,
374,6,1,2,1,2,1,2,1,1,2,,2,
374,7,1,1,1,1,1,1,1,1,1,2,1,1
374,8,1,1,2,2,2,2,2,2,2,,2,
374,9,1,2,1,1,1,1,1,1,1,2,2,
374,10,1,1,1,2,1,1,2,2,2,,2,
374,11,1,4,1,2,1,2,1,1,2,,2,
374,12,1,2,2,2,2,2,2,2,2,,2,
374,13,1,1,2,1,2,2,2,2,2,,2,
374,14,1,1,2,1,1,2,1,1,2,,2,
375,1,2,2,1,1,1,2,2,2,2,,2,
375,2,2,1,1,1,1,2,2,1,2,,2,
375,3,2,1,2,2,2,2,2,2,2,,2,
375,4,2,4,2,2,2,2,2,2,2,,2,
375,5,2,3,2,2,2,2,2,2,2,,2,
375,6,2,1,1,1,1,1,1,1,2,,2,
375,7,2,22,1,1,1,2,2,2,2,,2,
375,8,2,1,1,1,2,2,2,2,2,,2,
375,9,2,1,2,1,1,2,2,2,2,,2,
375,10,2,1,2,2,2,2,2,2,2,,2,
375,11,2,1,1,1,2,2,2,2,2,,2,
375,12,2,8,1,1,1,1,1,2,2,,2,
376,1,2,1,1,1,1,2,2,2,2,,2,
376,2,2,1,2,1,1,2,2,2,2,,2,
376,3,2,1,1,1,1,2,1,2,2,,2,
376,4,2,1,1,1,1,2,1,1,2,,2,
376,5,2,2,1,1,1,1,1,1,2,,2,
376,6,2,1,1,2,1,2,1,2,2,,2,
376,7,2,1,1,1,2,2,1,2,2,,2,
376,8,2,2,1,1,1,1,1,1,1,2,2,
376,9,2,2,2,2,2,2,2,2,2,,2,
376,11,2,1,2,2,2,2,2,2,2,,2,
376,12,2,4,1,1,1,1,1,1,1,1,2,
376,13,2,3,1,1,1,1,2,2,2,,2,
377,1,1,7,1,1,1,1,1,1,1,2,2,
377,2,1,3,1,1,1,1,1,1,2,,2,
377,3,1,2,1,1,1,1,1,1,1,2,1,1
377,4,1,1,2,2,2,2,2,2,2,,2,
377,5,1,9,1,1,1,1,1,1,1,3,1,3
377,6,1,1,1,1,1,1,1,1,1,2,2,
377,7,1,2,1,2,1,1,2,2,2,,2,
377,8,1,1,1,1,1,1,1,1,2,,2,
377,9,1,3,2,2,2,2,2,2,2,,2,
377,10,1,1,1,1,1,1,1,1,1,3,1,3
377,12,1,14,1,1,1,1,1,1,1,3,1,3
377,13,1,2,1,1,1,1,1,1,1,2,2,
378,1,2,1,1,1,1,1,1,2,2,,2,
378,2,2,1,2,2,2,98,2,2,2,,2,
378,3,2,1,2,2,2,2,2,2,2,,2,
378,4,2,1,1,1,1,2,1,2,2,,2,
378,5,2,1,2,2,2,2,2,2,2,,2,
378,6,2,2,1,1,1,1,1,1,2,,2,
378,7,2,1,1,1,1,2,2,1,2,,2,
378,8,2,1,1,1,1,2,1,2,2,,2,
378,9,2,1,1,1,1,1,1,1,2,,2,
378,10,2,1,1,1,1,1,1,1,1,2,2,
378,11,2,1,1,1,1,1,1,2,2,,2,
378,12,2,1,1,1,1,2,2,2,2,,2,
379,1,1,1,1,2,2,2,2,2,2,,2,
379,2,1,1,2,2,2,2,2,2,2,,2,
379,3,1,1,2,2,2,2,2,2,2,,2,
379,4,1,10,2,2,2,2,2,2,2,,2,
379,5,1,1,2,2,2,2,2,2,2,,2,
379,6,1,3,1,1,1,2,1,1,2,,2,
379,7,1,1,2,2,2,2,2,2,2,,2,
379,8,1,1,1,1,1,2,1,1,2,,2,
379,9,1,1,1,1,1,1,1,1,1,3,2,
379,10,1,11,1,1,1,2,1,1,2,,2,
379,11,1,2,2,2,2,2,2,2,2,,2,
379,12,1,7,1,2,2,2,2,2,2,,2,
380,1,2,4,1,1,1,2,1,2,2,,2,
380,2,2,2,1,1,1,2,2,2,2,,2,
380,3,2,2,2,2,2,2,2,2,2,,2,
380,4,2,1,1,1,1,1,1,1,1,2,2,
380,5,2,1,1,1,1,2,2,2,2,,2,
380,6,2,1,1,1,1,1,1,1,1,2,2,
380,7,2,1,1,1,1,1,1,2,2,,2,
380,8,2,2,1,1,1,1,2,2,2,,2,
380,9,2,1,1,1,1,2,1,2,2,,2,
380,10,2,1,2,2,2,2,2,2,2,,2,
380,11,2,1,1,1,1,1,1,2,1,2,2,
380,12,2,46,1,1,1,2,1,2,2,,2,
381,1,1,13,1,1,1,2,1,1,2,,2,
381,2,1,2,1,2,2,2,2,2,2,,2,
381,3,1,1,2,2,2,2,2,2,2,,2,
381,4,1,1,1,1,1,2,2,1,2,,2,
381,5,1,11,1,1,1,2,1,1,2,,2,
381,6,1,3,2,2,2,2,2,2,2,,2,
381,7,1,1,1,1,1,1,1,1,1,2,2,
381,8,1,11,2,2,2,2,2,2,2,,2,
381,9,1,3,2,2,2,2,2,2,2,,2,
381,10,1,1,1,1,1,1,1,1,2,,2,
381,11,1,2,1,1,1,2,1,1,2,,2,
381,12,1,2,2,2,2,2,2,2,2,,2,
382,1,2,1,1,1,1,1,1,2,2,,2,
382,2,2,2,2,2,2,2,2,2,2,,2,
382,3,2,1,2,2,2,2,2,2,2,,2,
382,4,2,2,2,2,1,2,1,2,2,,2,
382,5,2,4,1,1,1,2,1,2,2,,2,
382,6,2,1,1,1,1,2,1,2,2,,2,
382,7,2,2,1,1,1,2,1,1,98,,2,
382,8,2,1,2,2,2,2,2,2,2,,2,
382,9,2,2,1,1,1,2,1,2,2,,2,
382,10,2,2,1,1,1,1,1,2,2,,2,
382,11,2,2,1,1,1,1,1,2,2,,2,
382,12,2,6,1,1,1,2,1,2,2,,2,
383,1,1,2,1,1,2,2,2,2,2,,2,
383,2,1,1,2,2,2,2,2,2,2,,2,
383,5,1,10,2,2,2,2,2,2,2,,2,
383,6,1,2,1,1,1,1,2,2,2,,2,
383,7,1,1,1,1,1,2,2,2,2,,2,
383,8,1,1,2,2,2,2,2,2,2,,2,
383,10,1,1,1,2,2,1,2,2,2,,2,
383,11,1,1,1,1,2,2,2,2,2,,2,
383,12,1,3,2,2,2,2,2,2,2,,2,
383,13,1,1,1,1,1,2,2,2,2,,2,
383,14,1,1,1,1,1,2,2,2,2,,2,
383,15,1,1,2,2,2,2,2,2,2,,2,
384,1,2,2,1,1,1,2,1,2,2,,2,
384,2,2,1,2,2,2,2,2,2,2,,2,
384,3,2,1,2,2,2,2,2,2,2,,2,
384,4,2,1,2,2,2,2,2,2,2,,2,
384,5,2,1,1,1,1,1,1,2,2,,2,
384,6,2,1,1,1,1,2,2,2,2,,2,
384,7,2,1,98,2,2,2,2,2,2,,2,
384,8,2,1,2,2,2,2,2,2,2,,2,
384,9,2,1,1,1,1,1,1,2,2,,2,
384,10,2,4,1,1,1,2,2,2,2,,2,
384,12,2,1,1,1,1,2,1,2,2,,2,
384,13,2,2,1,1,1,2,1,2,2,,2,
385,1,1,1,2,1,1,2,1,2,2,,2,
385,2,1,1,2,2,2,2,2,2,2,,2,
385,3,1,1,2,2,2,2,2,2,2,,2,
385,4,1,1,2,2,2,2,1,2,2,,2,
385,5,1,1,2,2,2,2,2,2,2,,2,
385,6,1,1,1,1,2,2,1,2,2,,2,
385,7,1,2,2,2,2,2,2,2,2,,2,
385,8,1,1,2,2,2,2,2,2,2,,2,
385,9,1,1,2,2,2,2,2,2,2,,2,
385,11,1,4,2,2,2,2,2,2,2,,2,
385,13,1,1,2,2,2,2,2,2,2,,2,
385,14,1,2,1,1,2,2,2,2,2,,2,
386,2,2,1,2,2,2,2,2,2,2,,2,
386,3,2,6,2,2,2,2,2,2,2,,2,
386,4,2,1,2,2,2,2,2,2,2,,2,
386,5,2,1,2,2,2,2,2,2,2,,2,
386,8,2,2,1,1,2,98,1,1,2,,2,
386,9,2,1,2,2,2,2,2,2,2,,2,
386,10,2,2,98,98,98,98,98,98,2,,2,
386,11,2,1,2,2,2,2,2,2,2,,2,
386,12,2,2,1,1,1,2,2,2,2,,2,
386,13,2,1,2,2,2,2,2,2,2,,2,
386,14,2,1,2,2,2,2,2,2,2,,2,
386,15,2,2,2,1,1,2,1,2,2,,2,
387,1,1,2,2,2,2,2,2,2,2,,2,
387,2,1,1,2,2,2,1,2,2,2,,2,
387,3,1,3,2,1,2,2,2,2,2,,2,
387,4,1,1,1,2,1,2,1,2,2,,2,
387,5,1,3,2,2,2,2,2,2,2,,2,
387,6,1,2,2,2,2,1,2,2,2,,2,
387,7,1,1,2,2,2,2,2,2,2,,2,
387,8,1,1,2,2,2,2,2,2,2,,2,
387,9,1,10,2,2,2,2,2,2,2,,2,
387,10,1,3,2,2,2,2,2,2,2,,2,
387,11,1,2,2,2,2,2,2,2,2,,2,
387,12,1,4,2,2,1,2,2,2,2,,2,
388,1,2,1,2,2,2,2,2,2,2,,2,
388,2,2,1,1,1,1,1,1,1,1,1,2,
388,3,2,2,2,2,2,2,2,2,2,,2,
388,4,2,1,2,1,1,2,1,2,2,,2,
388,5,2,1,2,2,2,2,2,2,2,,2,
388,6,2,1,2,2,2,2,2,2,2,,2,
388,7,2,4,1,1,1,1,1,2,2,,2,
388,8,2,1,2,2,2,2,2,2,2,,2,
388,9,2,1,1,1,1,2,2,2,2,,2,
388,10,2,1,2,2,2,2,2,2,2,,2,
388,11,2,2,2,1,1,2,2,2,2,,2,
388,12,2,12,2,2,2,2,2,2,2,,2,
389,1,1,1,1,1,1,1,1,1,1,3,2,
389,2,1,4,1,1,1,1,1,1,1,3,1,3
389,3,1,2,1,1,1,1,1,1,2,,2,
389,5,1,2,2,2,2,2,2,2,2,,2,
389,6,1,1,2,1,1,1,1,2,2,,2,
389,7,1,1,2,2,2,2,2,2,2,,2,
389,8,1,1,1,1,1,1,2,2,2,,2,
389,10,1,2,2,1,1,2,2,2,2,,2,
389,12,1,1,2,2,2,2,2,2,2,,2,
389,13,1,1,2,2,2,2,2,2,2,,2,
389,14,1,1,1,1,1,1,1,1,1,3,1,3
389,15,1,1,1,1,1,2,2,1,2,,1,1
390,1,1,1,1,2,2,2,2,2,2,,2,
390,2,1,1,1,1,1,2,1,2,2,,2,
390,3,1,10,1,1,1,2,1,2,2,,2,
390,4,1,2,1,2,1,2,2,2,2,,2,
390,5,1,1,1,1,1,2,1,2,2,,2,
390,6,1,2,2,2,2,2,2,2,2,,2,
390,7,1,2,2,2,2,2,2,2,2,,2,
390,8,1,2,2,2,2,2,2,2,2,,2,
390,9,1,3,2,1,1,2,1,2,2,,2,
390,10,1,7,2,2,2,2,2,2,2,,2,
390,11,1,2,2,2,2,2,2,2,2,,2,
390,12,1,2,2,2,2,2,2,2,2,,2,
391,1,2,1,2,2,2,2,2,2,2,,2,
391,2,2,1,1,1,1,2,2,2,2,,2,
391,3,2,19,2,1,1,2,1,2,2,,2,
391,4,2,6,2,1,1,2,1,1,2,,2,
391,5,2,7,2,2,2,2,2,2,2,,2,
391,6,2,1,1,1,1,2,2,2,2,,2,
391,7,2,1,2,2,2,2,1,2,2,,2,
391,8,2,9,2,2,2,2,2,2,2,,2,
391,9,2,1,2,2,2,2,2,2,2,,2,
391,10,2,1,2,1,1,2,1,2,2,,2,
391,11,2,1,2,2,2,2,2,2,2,,2,
391,12,2,2,2,2,2,2,2,2,2,,2,
392,1,1,2,2,2,2,2,2,2,2,,2,
392,2,1,1,2,2,2,2,2,2,2,,2,
392,3,1,1,1,1,2,1,1,1,1,1,1,1
392,4,1,1,2,2,2,2,2,2,2,,2,
392,5,1,2,2,2,2,2,2,2,2,,2,
392,6,1,1,1,1,1,2,1,1,2,,2,
392,7,1,2,1,1,2,2,2,2,2,,2,
392,8,1,2,2,2,2,2,2,2,2,,2,
392,9,1,2,2,2,2,2,2,2,2,,2,
392,10,1,2,1,1,2,2,1,2,2,,2,
392,11,1,8,1,2,1,2,1,1,2,,2,
392,12,1,15,2,1,2,1,1,1,2,,2,
393,1,2,1,2,2,2,2,2,2,2,,2,
393,2,2,1,2,2,2,2,2,2,2,,2,
393,3,2,1,2,2,1,2,1,2,2,,2,
393,4,2,2,2,2,2,2,2,2,2,,2,
393,5,2,3,2,2,2,2,2,2,2,,2,
393,6,2,2,2,2,2,2,1,2,2,,2,
393,7,2,2,2,2,2,2,2,2,2,,2,
393,8,2,2,2,2,2,2,2,2,2,,2,
393,9,2,1,2,2,2,2,2,2,2,,2,
393,10,2,1,1,1,1,2,2,2,2,,2,
393,11,2,1,2,2,2,2,2,2,2,,2,
393,12,2,1,1,1,1,1,2,2,2,,2,
394,1,1,6,2,2,2,2,2,2,2,,2,
394,2,1,1,1,1,2,2,1,2,1,2,2,
394,3,1,3,2,2,2,2,2,2,2,,2,
394,4,1,1,1,1,2,2,1,2,2,,2,
394,5,1,3,2,2,2,2,2,2,2,,2,
394,6,1,4,1,1,1,2,1,2,2,,2,
394,7,1,1,1,2,2,2,2,2,2,,2,
394,8,1,2,2,2,2,2,2,2,2,,2,
394,9,1,2,2,2,2,2,2,2,2,,2,
394,10,1,1,1,2,2,2,2,2,2,,2,
394,11,1,2,2,2,2,2,2,2,2,,2,
394,12,1,1,1,1,2,2,2,2,2,,2,
395,1,2,2,1,1,1,1,1,1,1,1,2,
395,2,2,1,1,1,1,2,2,2,2,,2,
395,3,2,1,2,2,2,2,2,2,2,,2,
395,4,2,1,2,2,2,2,2,2,2,,2,
395,5,2,2,1,1,1,2,1,2,2,,2,
395,6,2,2,2,2,2,2,2,2,2,,2,
395,7,2,1,2,2,2,2,2,2,2,,2,
395,8,2,1,2,2,2,2,2,2,2,,2,
395,9,2,1,1,1,1,2,1,1,2,,2,
395,10,2,6,1,1,1,2,1,1,2,,2,
395,11,2,1,2,2,2,2,2,2,2,,2,
395,12,2,7,1,1,1,2,1,2,2,,2,
396,1,1,1,1,1,1,1,1,2,1,1,2,
396,2,1,9,2,1,1,2,2,2,2,,2,
